artist_id,name,name_normalized,country_of_origin,career_start_year,primary_genre_l1,primary_genre_l2,spotify_followers,spotify_popularity,monthly_listeners,musicbrainz_id,lastfm_listeners,lastfm_play_count,is_solo_artist,source_dataset
artist:00b3e115-bc05-9936-d71d-c48788eccdf3,Savoy Brown,savoy brown,,2000,Blues,Blues,,,,,,,,compiled_multi_source
artist:00b5697f-3db4-581d-9c00-537ff68284b0,Deepanshu Ruhela,deepanshu ruhela,,2020,World,Indian,,,,,,,,compiled_multi_source
artist:00b6ee22-0efa-f25b-88d1-0126bc21d1fa,Gizmo,gizmo,,2012,R&B,R&B,,,,,,,,compiled_multi_source
artist:00b6ee22-0efa-f25b-88d1-0126bc21d1fa,gizmo,gizmo,,2017,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:00b87d6e-10fa-1a8b-eb36-9fd24aa21eee,Emilie Schiøtt,emilie schitt,,2017,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:00b8e2f5-0842-305a-eb86-638df129d724,Kazuo Zaitsu,kazuo zaitsu,,2004,Folk,Folk,,,,,,,,compiled_multi_source
artist:00b96e0f-160b-c1cb-6896-8bf0a0af9e59,Albertina Walker,albertina walker,,2001,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00b9c9f6-6f0d-01c6-8a49-1dfdc049ac95,The Ben Speer Singers,the ben speer singers,,2008,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00bc1e13-4a7a-8c33-e0e0-75be08e19ded,Alberto Dimeo,alberto dimeo,,2017,Electronic,EDM,,,,,,,,compiled_multi_source
artist:00bc44d9-1ce7-8646-115a-d436b2142d7f,Killakoi,killakoi,,2019,Rock,Rock,,,,,,,,compiled_multi_source
artist:00bdc128-2974-3508-d787-424ae4e3d87f,ILL BILL,ill bill,,2004,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:00be4d1e-bdee-0f46-905a-74ddbfa6e9da,Chico DeBarge,chico debarge,,1997,R&B,R&B,,,,,,,,compiled_multi_source
artist:00bf6770-1e0b-c38b-d731-1c278fcb12f5,Kostas Maskalides,kostas maskalides,,2009,Electronic,Minimal Techno,,,,,,,,compiled_multi_source
artist:00c098c3-d1fd-d7ce-a433-c6b584133fd9,Robert Delofeu,robert delofeu,,2018,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:00c1137e-a3bb-2aa4-ada3-1090de435980,Datarock,datarock,,2005,Electronic,Dance,,,,,,,,compiled_multi_source
artist:00c46a6a-7c90-eb04-31f2-ac41fb50671d,Erin Kinsey,erin kinsey,,2021,Country,Country,,,,,,,,compiled_multi_source
artist:00c4973d-0fa4-5e1c-63bd-364ef5bd4de9,Lennie Tristano,lennie tristano,,2020,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:00c49afa-0e0b-8a96-cbb4-6af1b5ec0bb2,Mirco Niemeier,mirco niemeier,,2012,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:00c49b26-26f4-b4fc-5604-ed9d01b01141,Ray Scott,ray scott,,2005,Country,Country,,,,,,,,compiled_multi_source
artist:00c4add0-7d8f-48d6-0481-1356b26f9276,UPZ,upz,,2007,Electronic,House,,,,,,,,compiled_multi_source
artist:00c7dd2e-9945-f805-a4b1-1c8ed4770ae1,David Metayer,david metayer,,2008,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00c842e8-de83-6d9b-4248-6fd58b0e5e4b,Mitchel Musso,mitchel musso,,2009,Pop,Pop,,,,,,,,compiled_multi_source
artist:00cab43b-66ff-e66e-46a0-0213dae9c589,Basto,basto,,2005,Electronic,EDM,,,,,,,,compiled_multi_source
artist:00cac9cf-639f-b163-6863-2b0721a41aaa,Bad Lip Reading,bad lip reading,,2017,Pop,Pop,,,,,,,,compiled_multi_source
artist:00cc3bd0-01c2-1280-0173-db3bc426329d,Ale Möller Band,ale mller band,,2012,World,Swedish,,,,,,,,compiled_multi_source
artist:00cc9adb-8d72-b632-3af9-6f7b3a785c6d,Arexzy,arexzy,,2021,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:00ce3dff-bb7b-ed53-2d72-59e16d7f1974,Siberian Hell Sounds,siberian hell sounds,,2017,Metal,Black Metal,,,,,,,,compiled_multi_source
artist:00ce4ec3-7191-44f1-c016-88e63a5acf79,K.A.A.N.,kaan,,2015,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:00d01641-caf4-710b-14d7-13998a279b7a,Meg Donnelly,meg donnelly,,2020,Pop,Pop,,,,,,,,compiled_multi_source
artist:00d126f7-c9f7-e6d7-29e6-7d46584e5c42,Vieux Farka Touré,vieux farka tour,,2007,Blues,Blues,,,,,,,,compiled_multi_source
artist:00d54844-ec3d-a77a-0d2a-ad20efb136bc,Alestorm,alestorm,,2008,Metal,Metal,,,,,,,,compiled_multi_source
artist:00d5cabb-0c2d-596c-9820-ce7bd2f3897d,George Walker,george walker,,2022,Classical,Classical,,,,,,,,compiled_multi_source
artist:00d617f2-10e7-22ca-596f-cbd20dd82d4a,the.lazyb,thelazyb,,2018,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:00dc6f66-ea53-113a-3a4c-22cf80949205,Matroda,matroda,,2014,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:00dc8389-fe03-2bed-5c99-2e926da30661,Vinzzent,vinzzent,,2007,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:00dd9320-3d01-9239-dc16-4826090d2244,Tuomas Rantanen,tuomas rantanen,,2003,Electronic,Techno,,,,,,,,compiled_multi_source
artist:00df438b-cf2f-143a-a809-15f5c5da80af,The Swanee Quintet,the swanee quintet,,2014,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00e069ff-c9f0-a16d-4748-5c5a78a498a5,Ken Peplowski,ken peplowski,,2002,Classical,Classical,,,,,,,,compiled_multi_source
artist:00e0b972-e772-2953-0490-5e93a4e81a00,Regain,regain,,2015,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:00e1021d-45fc-5fb4-7e2b-649750779b10,Bonapart,bonapart,,2018,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:00e1749b-cdb8-c6ab-5d96-56dd61939daa,KVR,kvr,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:00e24a21-6d22-f3b2-d7d5-2b79d204f9a6,SPICA,spica,,2013,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:00e40b52-46e9-de25-ea7f-21116e12cce3,The Hunches,the hunches,,2002,Rock,Garage Rock,,,,,,,,compiled_multi_source
artist:00e44e0f-5de9-4cd4-7dd9-c8251c2cb59b,Monsieur Periné,monsieur perin,,2012,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:00e45749-508f-e15c-a1af-3397eab8db78,Sabrina,sabrina,,2008,Electronic,Disco,,,,,,,,compiled_multi_source
artist:00e73e59-ba67-5e17-6d0b-0068091ede95,MarkMate,markmate,,2022,Electronic,Electronic,,,,,,,,compiled_multi_source
artist:00e900fd-68ff-77b8-dd99-feeb3f2fa50f,Indian Ocean,indian ocean,,2004,World,Indian,,,,,,,,compiled_multi_source
artist:00e9584e-d314-63f7-abcd-103de6551a2b,Layton Greene,layton greene,,2018,Pop,Pop,,,,,,,,compiled_multi_source
artist:00ea5fe8-0a0f-20fc-1862-37e2d4f26fc9,Dois A Um,dois a um,,2001,Latin,Sertanejo,,,,,,,,compiled_multi_source
artist:00eb894f-5c6e-3045-4582-924e8ca7497a,Ghost Stories,ghost stories,,2017,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:00edd125-9326-6a06-79ac-528038784fe7,Gerrit van der Meer,gerrit van der meer,,2006,Electronic,Electro,,,,,,,,compiled_multi_source
artist:00ef3602-9e99-c531-a21f-a242633b6e45,IBON,ibon,,2018,Electronic,Techno,,,,,,,,compiled_multi_source
artist:00ef9b2e-7d7a-9055-ac9c-4da6a8883bfd,Trent Reznor and Atticus Ross,trent reznor and atticus ross,,2016,Pop,Pop,,,,,,,,compiled_multi_source
artist:00f16da9-6a89-caec-b81c-79c42d204f96,Redemption Voice,redemption voice,,2023,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00f1b46c-7f40-6274-8e84-bbafc46b277d,Fatlip,fatlip,,2005,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:00f249de-3df6-5209-b9e1-c0fd3fdf00c4,The BONEZ,the bonez,,2014,Rock,Punk Rock,,,,,,,,compiled_multi_source
artist:00f3fd14-c00e-36ff-a456-4516352029f8,Beastie Boys,beastie boys,,1986,Rock,Alt-Rock,,,,,,,,compiled_multi_source
artist:00f56509-c031-47d1-a773-256319916424,Antonio Chávez,antonio chvez,,2008,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:00f5669f-cc20-2819-d796-a3cff5f14eee,M. Takara 3,m takara 3,,2013,World,Afrobeat,,,,,,,,compiled_multi_source
artist:00f615d9-486d-c3b4-1650-52d1069e3fe6,Lester Flatt,lester flatt,,2002,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:00f662f0-9e5b-a65c-0261-7da7278d43c9,Eclectic Sound,eclectic sound,,2020,Latin,Latin,,,,,,,,compiled_multi_source
artist:00fd7b99-263e-84d4-5c00-82409167fe0e,Fedyz,fedyz,,2006,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:00fdb681-bdb1-b3ee-e8ba-95b0cdffc43e,Antaeus,antaeus,,2006,Metal,Black Metal,,,,,,,,compiled_multi_source
artist:00fdb75d-3096-550c-9223-5477f16d5a8e,Neyhal,neyhal,,2021,World,Indian,,,,,,,,compiled_multi_source
artist:00fecb2e-d7b7-1908-2d7c-f25a7d7fd3cb,Dazz Band,dazz band,,2000,Electronic,Disco,,,,,,,,compiled_multi_source
artist:0102abb9-50f7-8a30-6ea2-7a1b24b2a2e1,Toumani Diabaté,toumani diabat,,2006,Blues,Blues,,,,,,,,compiled_multi_source
artist:0102ceda-94ab-c37e-bc24-c4a770bdc1ea,Andrew Sound,andrew sound,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:01036791-baf6-a338-e8e9-214d6a0fc98f,R. Dean Taylor,r dean taylor,,2007,R&B,Soul,,,,,,,,compiled_multi_source
artist:01048261-b826-b5c8-2735-f1a0d7c01684,Jorginho do Império,jorginho do imprio,,2012,Latin,Samba,,,,,,,,compiled_multi_source
artist:0104b9d2-63df-f4a1-38fc-4aec317858cf,Fynn Kliemann,fynn kliemann,,2018,World,German,,,,,,,,compiled_multi_source
artist:01061951-901d-5403-1cc3-2be6b6db78fc,Quiet Gaze,quiet gaze,,2021,Classical,Piano,,,,,,,,compiled_multi_source
artist:01069c9f-dfd1-cf6d-c4e0-0ef93dcdaf85,Far Too Loud,far too loud,,2002,Electronic,Breakbeat,,,,,,,,compiled_multi_source
artist:01073788-faf7-3497-77dd-24907183c02c,Betty Griffin,betty griffin,,2016,R&B,Groove,,,,,,,,compiled_multi_source
artist:010828f4-d2a4-99fb-4209-2fb721194b7a,Suzy Bogguss,suzy bogguss,,2002,Country,Country,,,,,,,,compiled_multi_source
artist:01083786-b286-ce77-6239-db5b8e706830,Klapa Kampanel,klapa kampanel,,2008,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:0109b038-ae89-8eaf-69ea-f35c0e59adaf,Rachid Taha,rachid taha,,2000,Electronic,Dance,,,,,,,,compiled_multi_source
artist:0109cb24-9c44-37fc-45fd-ab79dd649120,Korallreven,korallreven,,2010,Electronic,Chill,,,,,,,,compiled_multi_source
artist:010ca9fa-7b06-4a99-e34f-73e9e4ec353f,Berta Rojas,berta rojas,,2001,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:010cb595-92c2-883a-1e15-eed253bdfc8c,Marcato,marcato,,2013,Rock,Goth,,,,,,,,compiled_multi_source
artist:010ce94b-feee-b369-cb86-685be1fd1c40,Vasudev,vasudev,,2020,World,Indian,,,,,,,,compiled_multi_source
artist:010d34df-b3da-37fb-5376-9b52a4153fda,Basshunter,basshunter,,2006,Electronic,Dance,544907.0,60.0,,,,,,compiled_multi_source
artist:010d9169-ae88-daa0-4346-0c00e412b651,Ciclon Cubano,ciclon cubano,,2011,Unknown,Salsa,,,,,,,,compiled_multi_source
artist:010dc661-1ade-6a24-45e0-b4db99bb13f2,Rise Against,rise against,,2003,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:010ef083-044f-92e5-53f5-447b5b8b7958,Teni,teni,,2016,Reggae,Dancehall,,,,,,,,compiled_multi_source
artist:010fbb73-8ef7-a04d-eb0c-121f0df815cb,Baby Snooks,baby snooks,,2020,Pop,Mood,,,,,,,,compiled_multi_source
artist:011064d5-12c4-823f-db44-b2a0f52e876e,Mike Stanley,mike stanley,,2017,Latin,Latin,,,,,,,,compiled_multi_source
artist:01112993-05a3-6163-9e1a-6f07d09bdede,Alex Schulz,alex schulz,,2014,Electronic,Deep House,,,,,,,,compiled_multi_source
artist:01118561-a141-07c4-11ef-6ff1bd4a5285,Mohan Kannan,mohan kannan,,2009,World,Indian,,,,,,,,compiled_multi_source
artist:0112eb0c-ade1-81c8-9074-4dd5feda1204,The Speed of Sound in Seawater,the speed of sound in seawater,,2010,Metal,Hardcore,,,,,,,,compiled_multi_source
artist:01161827-9ef5-6904-7e24-3ef7a1852acb,Cass Phang,cass phang,,2000,Pop,Cantopop,,,,,,,,compiled_multi_source
artist:0117c592-bdd6-045e-42c7-5f7efe34866d,Dobrinka Tabakova,dobrinka tabakova,,2013,Classical,Classical,,,,,,,,compiled_multi_source
artist:01182320-1ee5-6f9f-0d44-080dea742675,Megaherz,megaherz,,2009,Pop,Pop,,,,,,,,compiled_multi_source
artist:01186c1e-a980-7c58-372e-26b859b6a598,Karen Souza,karen souza,,2005,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:01196dd4-ea3e-742d-9eee-ed0e1323a519,Lyrium,lyrium,,2022,World,German,,,,,,,,compiled_multi_source
artist:0119d56c-cc4d-d071-8d12-fa537620cebc,The Holiday Soul,the holiday soul,,2013,R&B,R&B,,,,,,,,compiled_multi_source
artist:011af5a9-1948-7912-9ddd-17792b92c792,Advait,advait,,2018,World,Indian,,,,,,,,compiled_multi_source
artist:011bd45e-4539-591f-e06b-2be844ee605d,Negativland,negativland,,2005,Electronic,Industrial,,,,,,,,compiled_multi_source
artist:011cc2c3-74aa-7ca9-fd16-3fed153e6e2c,Kavita Krishnamurthy,kavita krishnamurthy,,2000,Soundtrack,Pop Film,,,,,,,,compiled_multi_source
artist:011cdd6e-1903-a6fe-0e01-bffc92fbab8e,For the Likes of You,for the likes of you,,2016,Metal,Metalcore,,,,,,,,compiled_multi_source
artist:011d0fb3-c765-c29f-35d6-e4a4288e75de,Sal Ly,sal ly,,2018,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:011d374f-6c04-7d8d-d51e-cd5d18b01e47,Ansome,ansome,,2014,Electronic,Minimal Techno,,,,,,,,compiled_multi_source
artist:011daef5-c175-ee9c-3e2b-2f48550ffb4b,Jarle Waldemar,jarle waldemar,,2008,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:011f8ae9-0325-95df-9f1b-9753bc739fdd,KYUHYUN,kyuhyun,,2009,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:011fa074-f381-a6a9-23ce-12ff1255f94e,Cedric Zeyenne,cedric zeyenne,,2014,R&B,Groove,,,,,,,,compiled_multi_source
artist:01211806-e5c1-3096-4148-ec95832cc286,KARLK,karlk,,2017,World,French,,,,,,,,compiled_multi_source
artist:01211e22-cbb3-32da-8d34-2f24b894b219,Four Tops,four tops,,2000,Electronic,Disco,,,,,,,,compiled_multi_source
artist:0121fd16-0cfe-e757-7145-3b071bbcfb07,Sir Foster,sir foster,,2019,Latin,Latin,,,,,,,,compiled_multi_source
artist:0122278a-df06-8c1d-ac32-d74ba50c641a,Docetism,docetism,,2018,Electronic,Techno,,,,,,,,compiled_multi_source
artist:0122ca5a-726b-86c9-3b72-196d9bf90cd7,ACOURVE,acourve,,2013,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:0122db51-299a-85a0-c6c1-b91cfc4b50eb,Masayoshi Takanaka,masayoshi takanaka,,1985,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:0123b35d-7deb-91ca-b7a6-4a7debf20dfd,Alan e Aladim,alan e aladim,,2021,Latin,Sertanejo,,,,,,,,compiled_multi_source
artist:0124d4e4-0f17-97d6-40a1-7e65bf5a633e,Sensistar,sensistar,,2005,R&B,Groove,,,,,,,,compiled_multi_source
artist:01252687-4109-1706-682f-db2ae4ecce50,Kerridge,kerridge,,2014,Electronic,Techno,,,,,,,,compiled_multi_source
artist:01259db9-38aa-34f9-6171-9a114138b6a0,Tara Kemp,tara kemp,,1991,R&B,R&B,,,,,,,,compiled_multi_source
artist:01276742-a80c-3264-ebde-81d9a0a3f0a6,Pong Nan,pong nan,,2004,Pop,Cantopop,,,,,,,,compiled_multi_source
artist:01278388-e9c5-e509-56ba-857e6574ed42,Terr,terr,,2018,Electronic,Techno,,,,,,,,compiled_multi_source
artist:012c36d8-ebc6-6bc6-d246-881a16bd41e4,DJ F.R.A.N.K,dj frank,,2019,Electronic,EDM,,,,,,,,compiled_multi_source
artist:012c4120-afea-6b50-4f4b-5691b4a1e443,Anuar Zain,anuar zain,,2007,Pop,K-Pop,,,,,,,,compiled_multi_source
artist:012c7b39-f104-78af-549b-883558027497,Saffire,saffire,,2013,Rock,Goth,,,,,,,,compiled_multi_source
artist:012d7ca0-ce1d-7acc-274b-3c005a58188a,Rogers,rogers,,2013,World,German,,,,,,,,compiled_multi_source
artist:012d92a7-a764-7cf3-b6e9-729ea0b7c1f4,Stress Fractures,stress fractures,,2023,Rock,Emo,,,,,,,,compiled_multi_source
artist:012e6f05-8067-7fcf-0dd6-05b01c12cf29,Narsilion,narsilion,,2004,Folk,Folk,,,,,,,,compiled_multi_source
artist:012ea4e2-dd8c-4756-ea25-fb77da0a1faf,Hadrian,hadrian,,2021,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:012f62a7-5ea1-4125-6b8c-5049472ecb3e,Jef Neve,jef neve,,2023,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:012f7fd8-7e50-1796-da10-e1d447f6786a,Nick Griffin,nick griffin,,2010,Pop,Comedy,,,,,,,,compiled_multi_source
artist:0130adca-d7c4-beac-5eb6-ebb8454d01ce,Mocidade Vagabunda Bateria Nota 1000,mocidade vagabunda bateria nota 1000,,2010,Latin,Samba,,,,,,,,compiled_multi_source
artist:0131cfc9-54af-df74-b5f7-c2c5a780c0b6,Scholler,scholler,,2021,Classical,Classical,,,,,,,,compiled_multi_source
artist:0131d0fc-ab73-1639-f227-57b55cbdbf55,Modà,mod,,2019,R&B,R&B,,,,,,,,compiled_multi_source
artist:0131e26b-e7e8-011e-36c7-9cd8da71cecf,Francesco Cilea,francesco cilea,,2000,Classical,Opera,,,,,,,,compiled_multi_source
artist:01327847-8ca9-c90c-595a-243dec4ceb5a,Myríad,myrad,,2021,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:01331707-7c28-78cf-d1e8-e0c3e4d59aac,Rob Tirea,rob tirea,,2018,Pop,Pop,,,,,,,,compiled_multi_source
artist:013329c1-672f-10fa-ac71-ada65d9d655e,Seiko Oomori,seiko oomori,,2019,Rock,Rock,,,,,,,,compiled_multi_source
artist:0133bc15-ec95-4c4d-7371-a8fccb64bbc6,jackLNDN,jacklndn,,2014,Electronic,Disco,,,,,,,,compiled_multi_source
artist:0134e6dd-ae0f-38ec-8963-fecf3ab1dcd2,Electric Slide Dance Party DJ's,electric slide dance party djs,,2011,Pop,Party,,,,,,,,compiled_multi_source
artist:01361741-014d-1d55-1aae-19436f089daa,Rocket Scientists,rocket scientists,,2014,Rock,Rock,,,,,,,,compiled_multi_source
artist:0136e464-92e5-3644-7f26-800da9057a6e,Lisa Børud,lisa brud,,2001,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:0136eefb-df4d-5f2f-0c64-70fd2aa09fe8,The Able Bodies,the able bodies,,2020,Pop,Pop,,,,,,,,compiled_multi_source
artist:0137ba74-b750-bf23-24ba-2fe2d2d43a24,Gone Gone Beyond,gone gone beyond,,2016,Folk,Folk,,,,,,,,compiled_multi_source
artist:01382d01-4adb-2b87-61d3-7f3f973389dc,Hallman,hallman,,2018,World,Swedish,,,,,,,,compiled_multi_source
artist:013a094f-f27d-840a-73d4-57e97ad41be0,Balduin,balduin,,2015,Electronic,Jazz,,,,,,,,compiled_multi_source
artist:013a45d9-9653-e1ec-3eed-4b072437ccac,Critic City,critic city,,2019,Rock,Rock,,,,,,,,compiled_multi_source
artist:013be666-5810-3849-f148-3d0d7d941781,Devil's Witches,devils witches,,2018,Metal,Metal,,,,,,,,compiled_multi_source
artist:013d5956-0596-93c8-fa15-ee10fad60cd0,The Allman Brothers Band,the allman brothers band,,1969,Rock,Rock,,,,,,,,compiled_multi_source
artist:013f412c-dcef-e27f-163b-465257aacfb2,Project 91,project 91,,2017,World,Indian,,,,,,,,compiled_multi_source
artist:013f60bd-f0d6-f0b7-676f-787a0f064f20,Anna von Hausswolff,anna von hausswolff,,2010,Rock,Goth,,,,,,,,compiled_multi_source
artist:0141bf58-ef33-4ea4-5e49-dfc8384e8477,Limitless,limitless,,2023,Electronic,Hardstyle,,,,,,,,compiled_multi_source
artist:01424ce1-7033-ffac-4a03-818b4297fe80,Yung Curve,yung curve,,2020,World,German,,,,,,,,compiled_multi_source
artist:0142e727-573a-38f7-ac6b-58cb16d6e4c9,Ayla Çelik,ayla elik,,2019,Folk,Singer-Songwriter,,,,,,,,compiled_multi_source
artist:0145d3e6-4b64-9aa3-ac87-5901545bd083,Nebula II,nebula ii,,2008,Electronic,Techno,,,,,,,,compiled_multi_source
artist:0147072b-701b-4788-34d6-7540af537538,Barrio Jazz Gang,barrio jazz gang,,2009,Electronic,Electro,,,,,,,,compiled_multi_source
artist:0149096b-c60f-cd6e-6543-2a90601e64c1,Freddie Jackson,freddie jackson,,1985,Electronic,Disco,,,,,,,,compiled_multi_source
artist:014974dd-d3d7-290c-c8a5-f82c36509cb1,Mouth of the South,mouth of the south,,2013,Metal,Metalcore,,,,,,,,compiled_multi_source
artist:0149e22a-fa3b-9005-5726-cb51df866483,Pablo All Stars,pablo all stars,,2000,Reggae,Dub,,,,,,,,compiled_multi_source
artist:014a40e8-2f5d-a814-2293-ab63e102a844,Lee Williams,lee williams,,2003,R&B,Soul,,,,,,,,compiled_multi_source
artist:014b66c8-bf14-325f-bb2d-646542c00155,SIN ISOMER,sin isomer,,2017,Metal,Heavy Metal,,,,,,,,compiled_multi_source
artist:014c0768-1194-27e6-1bf9-b62af2ba27c8,Pac Div,pac div,,2009,R&B,Soul,,,,,,,,compiled_multi_source
artist:014cd121-9691-0624-4e55-1fc809b4a07a,Donald Lawrence & The Tri-City Singers,donald lawrence  the tricity singers,,2000,Gospel,Gospel,,,,,,,,compiled_multi_source
artist:014cddc9-2e72-c91e-0208-db5de695ac71,Aaron Cormier,aaron cormier,,2018,Instrumental,Guitar,,,,,,,,compiled_multi_source
artist:014e7b04-cb2d-492b-ffb1-ebc047b8b9b4,Jakkyboí,jakkybo,,2018,Rock,Emo,,,,,,,,compiled_multi_source
artist:014ec916-753f-e785-4a43-a477094eb418,Yemi Alade,yemi alade,,2013,Reggae,Dancehall,,,,,,,,compiled_multi_source
artist:01512e8a-4008-ecc3-4929-1f0687d27c43,Neo Fresco,neo fresco,,2013,Electronic,Club,,,,,,,,compiled_multi_source
artist:015168e5-4d8c-3a99-6fae-1a57963fe8d1,the JaneDear girls,the janedear girls,,2009,Country,Country,,,,,,,,compiled_multi_source
artist:01517fd9-9578-6a54-c735-9ed970a45597,Mazhar Alanson,mazhar alanson,,2002,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:015363f2-bb71-7087-4681-da1b311a7158,Pong Man,pong man,,2019,Electronic,Chill,,,,,,,,compiled_multi_source
artist:01540f31-9ff0-cf88-928c-83de23127fbb,CLAY,clay,,2017,Electronic,Chill,,,,,,,,compiled_multi_source
artist:01545616-ac52-05ec-26a5-7e2839d4aed9,Dani Sbert,dani sbert,,2017,Electronic,Minimal Techno,,,,,,,,compiled_multi_source
artist:015495c7-5129-0e98-5e96-859bb3b014a5,Eldkvarn,eldkvarn,,2000,World,Swedish,,,,,,,,compiled_multi_source
artist:015504c3-b7b5-5e22-02e6-a71675d4b0c4,6o,6o,,2018,Rock,Emo,,,,,,,,compiled_multi_source
artist:015ade5e-01a4-4cac-fc81-2bd66bb9baf1,The Red Jumpsuit Apparatus,the red jumpsuit apparatus,,2006,Rock,Punk Rock,1532727.0,62.0,,,,,,compiled_multi_source
artist:015c0682-6002-e12e-aefa-3799fd35cd0e,SHADED,shaded,,2019,Rock,Punk,,,,,,,,compiled_multi_source
artist:015ce544-eda7-5911-fa67-fdbbeafcc7ca,Bella Thorne,bella thorne,,2011,Pop,Pop,,,,,,,,compiled_multi_source
artist:015d1a8e-fc49-137a-d72f-673064876a23,The Icicle Works,the icicle works,,1984,Pop,Pop,,,,,,,,compiled_multi_source
artist:015d59bc-2176-1498-5c6f-b3051ebaf930,Charles Koechlin,charles koechlin,,2001,Classical,Classical,,,,,,,,compiled_multi_source
artist:015e9bb2-33c5-b43d-f006-f42c750f11da,Luciana Souza,luciana souza,,2005,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:015ef9d9-101f-6b9e-e432-5a5bd35f1cc7,Rusty Cooley,rusty cooley,,2008,Classical,Classical,,,,,,,,compiled_multi_source
artist:015f69ec-e39d-0ad0-14d9-500ef45c765e,Woody van Eyden,woody van eyden,,2000,Electronic,Trance,,,,,,,,compiled_multi_source
artist:01615376-81d0-e200-a441-a240f49be32f,The Detroit Experiment,the detroit experiment,,2009,Electronic,House,,,,,,,,compiled_multi_source
artist:01624f8d-750c-42d0-9f98-cea12fdafe2e,Swati Bhatt,swati bhatt,,2020,Pop,Pop,,,,,,,,compiled_multi_source
artist:0162babf-db4b-4e16-9c28-ae4d4954907b,The Infernal Sea,the infernal sea,,2016,Metal,Black Metal,,,,,,,,compiled_multi_source
artist:0162cefc-4952-3040-26cb-1f5dab2419d2,Choice,choice,,2019,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:01633c7a-86cd-649b-a3e3-c0db035f771a,J. Stalin,j stalin,,2008,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:016477bf-d816-73e5-305d-422993b35614,Tal Wilkenfeld,tal wilkenfeld,,2007,Jazz,Jazz,,,,,,,,compiled_multi_source
artist:0165a863-49bc-a349-bbf8-a45466ba67b9,Bonde do Vinho,bonde do vinho,,2000,R&B,Funk,,,,,,,,compiled_multi_source
artist:01680d50-3975-b0fc-59af-4cc51c460e0b,88rising,88rising,,2018,Hip-Hop,Hip-Hop,,,,,,,,compiled_multi_source
artist:016cb2dc-a47a-fd6c-445a-1cf5838ba7ad,Wade McNutt,wade mcnutt,,2010,Classical,Piano,,,,,,,,compiled_multi_source
artist:016cc733-9954-2cd4-037f-8ebdbe94ff86,Forró da Brucelose & Gilson Neto,forr da brucelose  gilson neto,,2000,Latin,Forró,,,,,,,,compiled_multi_source
artist:016db08b-0101-cfe9-858b-a089eb9aa065,Moontricks,moontricks,,2015,Folk,Folk,,,,,,,,compiled_multi_source
artist:0170ec19-6ab9-cc04-e6ad-36b032b9c184,Duke Dumont,duke dumont,,2005,Electronic,Progressive House,,,,,,,,compiled_multi_source
